2.7.1.40	pyruvate kinase	47000	-	4 * 47000, isozyme II, SDS-PAGE	Salmonella enterica subsp. enterica serovar Typhimurium	-	641588
2.7.1.40	pyruvate kinase	48000	-	4 * 48000, SDS-PAGE	Pyrobaculum aerophilum	-	662143
2.7.1.40	pyruvate kinase	49000	-	4 * 49000, SDS-PAGE	Archaeoglobus fulgidus	-	662143
2.7.1.40	pyruvate kinase	49000	-	4 * 49000, SDS-PAGE	Thermoproteus tenax	-	641601
2.7.1.40	pyruvate kinase	49680	-	4 * 49680	Kinixys erosa	-	641521
2.7.1.40	pyruvate kinase	49800	-	x * 50000, SDS-PAGE, x * 49800, calculated	Sulfolobus solfataricus	Q97ZD7	734842
2.7.1.40	pyruvate kinase	50000	-	x * 50000, SDS-PAGE, x * 49800, calculated	Sulfolobus solfataricus	Q97ZD7	734842
2.7.1.40	pyruvate kinase	50500	-	4 * 50500, PykF, SDS-PAGE, circular dichroism spectroscopy, and gel filtration, 4 * 51500, PykA, SDS-PAGE, circular dichroism spectroscopy, and gel filtration	Yersinia enterocolitica	-	723703
2.7.1.40	pyruvate kinase	51000	-	4 * 51000, native enzyme, SDS-PAGE	Thermotoga maritima	-	662143
2.7.1.40	pyruvate kinase	51000	-	4 * 51000, SDS-PAGE	Aeropyrum pernix	-	662143
2.7.1.40	pyruvate kinase	51300	-	4 * 51300, SDS-PAGE	Selenomonas ruminantium	-	641615
2.7.1.40	pyruvate kinase	51300	-	4 * 51300, SDS-PAGE	Selenomonas ruminantium	Q9LBS6	641615
2.7.1.40	pyruvate kinase	51400	-	calculated from amino acid sequence	Zymomonas mobilis	-	708344
2.7.1.40	pyruvate kinase	51500	-	4 * 50500, PykF, SDS-PAGE, circular dichroism spectroscopy, and gel filtration, 4 * 51500, PykA, SDS-PAGE, circular dichroism spectroscopy, and gel filtration	Yersinia enterocolitica	-	723703
2.7.1.40	pyruvate kinase	53100	-	4 * 65100, about, full-length enzyme, sequence calculation, 4 * 53100, about, C-terminally truncated enzyme mutant, sequence calculation	Staphylococcus aureus	Q6GG09	721624
2.7.1.40	pyruvate kinase	53500	-	x * 53500, SDS-PAGE	Chlamydia trachomatis	-	641613
2.7.1.40	pyruvate kinase	54000	-	4 * 54000, isozyme I, SDS-PAGE	Salmonella enterica subsp. enterica serovar Typhimurium	-	641588
2.7.1.40	pyruvate kinase	54400	-	4 * 54400, isozyme PK1, SDS-PAGE	Mucor racemosus	-	641581
2.7.1.40	pyruvate kinase	54400	-	x * 54400, calculated	Leishmania donovani	-	692474
2.7.1.40	pyruvate kinase	54400	-	x * 54400, calculated	Leishmania donovani	A7LIU4	692474
2.7.1.40	pyruvate kinase	55000	-	SDS-PAGE	Eimeria tenella	O44006	674072
2.7.1.40	pyruvate kinase	55000	-	x * 55000, SDS-PAGE	Microbispora rosea subsp. aerata	-	641624
2.7.1.40	pyruvate kinase	55400	-	2 * 55400, SDS-PAGE, predominantly a dimer, but also some tetramer	Schizosaccharomyces pombe	Q10208	641605
2.7.1.40	pyruvate kinase	56000	-	4 * 56000, gel filtration	Glycine max	-	676689
2.7.1.40	pyruvate kinase	56000	-	4 * 56000, recombinant enzyme, SDS-PAGE	Thermotoga maritima	-	662143
2.7.1.40	pyruvate kinase	56000	-	4 * 56000, SDS-PAGE	Brassica napus	-	641602
2.7.1.40	pyruvate kinase	56000	-	x * 56000 + x * 57000, SDS-PAGE	Ricinus communis	-	641568
2.7.1.40	pyruvate kinase	57000	-	10 * 57000, isozyme PK2, SDS-PAGE	Monoraphidium minutum	-	641575
2.7.1.40	pyruvate kinase	57000	-	2 * 57000, SDS-PAGE	Zymomonas mobilis	-	3241
2.7.1.40	pyruvate kinase	57000	-	4 * 57000, SDS-PAGE	Chlamydomonas reinhardtii	-	641516
2.7.1.40	pyruvate kinase	57000	-	4 * 57000, SDS-PAGE	Musa cavendishii	-	641603
2.7.1.40	pyruvate kinase	57000	-	4 * 57000, SDS-PAGE	Takifugu rubripes	-	661513
2.7.1.40	pyruvate kinase	57000	-	4 * 60000 + 4 * 57000, gel filtration	Arabidopsis thaliana	-	676434
2.7.1.40	pyruvate kinase	57000	-	x * 56000 + x * 57000, SDS-PAGE	Ricinus communis	-	641568
2.7.1.40	pyruvate kinase	57000	-	x * 57000, SDS-PAGE	Rattus norvegicus	-	641564
2.7.1.40	pyruvate kinase	57590	-	calculated from amino acid sequence	Eimeria tenella	O44006	674072
2.7.1.40	pyruvate kinase	58000	-	3 * 58000 + 3 64000, SDS-PAGE	Brassica napus	-	641623
2.7.1.40	pyruvate kinase	58000	-	4 * 58000, SDS-PAGE	Brochothrix thermosphacta	-	641519
2.7.1.40	pyruvate kinase	58000	-	4 * 58000, SDS-PAGE, isozyme PK5	Mucor racemosus	-	641581
2.7.1.40	pyruvate kinase	58000	-	x * 58000, calculated	Equus caballus	B3IVM0	691908
2.7.1.40	pyruvate kinase	58000	-	x * 58000, calculated	Equus caballus	B3IVM1	691908
2.7.1.40	pyruvate kinase	58000	-	x * 58000, SDS-PAGE	Solanum tuberosum	-	739576
2.7.1.40	pyruvate kinase	59000	-	4 * 59000, SDS-PAGE	Lethenteron camtschaticum	-	641607
2.7.1.40	pyruvate kinase	59000	-	x * 59000	Leishmania major	-	641527
2.7.1.40	pyruvate kinase	60000	-	4 * 60000 + 4 * 57000, gel filtration	Arabidopsis thaliana	-	676434
2.7.1.40	pyruvate kinase	60000	-	4 * 60000, SDS-PAGE, M1 isozyme	Sus scrofa	-	641608
2.7.1.40	pyruvate kinase	61940	-	x * 61940, deduced from gene sequence	Bacillus licheniformis	P51181	641610
2.7.1.40	pyruvate kinase	62000	-	4 * 62000, SDS-PAGE	Homo sapiens	P30613	641617
2.7.1.40	pyruvate kinase	62200	-	calculated from amino acid sequence	Bacillus sp. (in: Bacteria)	-	708344
