2.7.2.3	phosphoglycerate kinase	38000	-	cytoplasmic and chloroplastic isoenzyme, gel filtration	Hordeum vulgare	-	642263
2.7.2.3	phosphoglycerate kinase	39000	-	gel filtration, cytosolic and chloroplastic isoenzyme	Spinacia oleracea	-	642262
2.7.2.3	phosphoglycerate kinase	39000	-	gel filtration, in presence of 0.37 M KCl	Methanobacterium bryantii	-	642281
2.7.2.3	phosphoglycerate kinase	40000	-	x * 40000, recombinant wild-type, SDS-PAGE	Pseudomonas sp.	-	642296
2.7.2.3	phosphoglycerate kinase	40700	-	1 * 40700, cytosolic isozyme, SDS-PAGE	Spinacia oleracea	-	642262
2.7.2.3	phosphoglycerate kinase	41000	-	1 * 41000, chloroplastic isozyme, SDS-PAGE	Spinacia oleracea	-	642262
2.7.2.3	phosphoglycerate kinase	42000	-	gel filtration	Thermoanaerobacter sp.	-	642287
2.7.2.3	phosphoglycerate kinase	42100	-	-	Oryza sativa	-	739288
2.7.2.3	phosphoglycerate kinase	42100	-	-	Oryza sativa	Q6H6C7	739288
2.7.2.3	phosphoglycerate kinase	42300	-	calculated from cDNA	Helianthus annuus	-	723369
2.7.2.3	phosphoglycerate kinase	42400	-	calculated from cDNA	Helianthus annuus	-	723369
2.7.2.3	phosphoglycerate kinase	43000	-	-	Nicotiana benthamiana	-	739347
2.7.2.3	phosphoglycerate kinase	43000	-	-	Nicotiana benthamiana	Q42961	739347
2.7.2.3	phosphoglycerate kinase	43000	-	UV cross-linking experiments	Nicotiana benthamiana	-	682177
2.7.2.3	phosphoglycerate kinase	43400	-	1 * 43400	Rhodopseudomonas palustris	-	642291
2.7.2.3	phosphoglycerate kinase	43500	-	x * 43500	Hippoglossus stenolepis	-	642264
2.7.2.3	phosphoglycerate kinase	43700	-	1 * 43700	Nitrosomonas sp. K1	-	642291
2.7.2.3	phosphoglycerate kinase	43900	-	1 * 43900	Nitrosovibrio sp. FJI82	-	662481
2.7.2.3	phosphoglycerate kinase	44000	-	-	Schistosoma japonicum	-	738184
2.7.2.3	phosphoglycerate kinase	44000	-	-	Schistosoma japonicum	C1LT16	738184
2.7.2.3	phosphoglycerate kinase	44000	-	gel filtration	Zymomonas mobilis	-	3241, 642287
2.7.2.3	phosphoglycerate kinase	44000	-	isoenzyme PGK1 and PGK2, gel filtration	Monoraphidium minutum	-	642236
2.7.2.3	phosphoglycerate kinase	44200	-	1 * 44200	Nitrosovibrio sp. FJI423	-	662481
2.7.2.3	phosphoglycerate kinase	44300	-	1 * 44300	Nitrosomonas sp. TNO632	-	642291
2.7.2.3	phosphoglycerate kinase	44400	-	1 * 44400	Nitrosospira sp. TYM9	-	662481
2.7.2.3	phosphoglycerate kinase	44600	-	1 * 44600	Nitrosomonas europaea	-	642291
2.7.2.3	phosphoglycerate kinase	44700	-	1 * 44700	Nitrosospira sp. KAN8	-	662481
2.7.2.3	phosphoglycerate kinase	44700	-	1 * 44700	Nitrosovibrio sp. RY3C	-	662481
2.7.2.3	phosphoglycerate kinase	44800	-	1 * 44800, SDS-PAGE	Methanobacterium bryantii	-	642281
2.7.2.3	phosphoglycerate kinase	44900	-	1 * 44900	Nitrosospira sp. GS833	-	662481
2.7.2.3	phosphoglycerate kinase	44900	-	1 * 44900	Nitrosovibrio sp. RY6A	-	662481
2.7.2.3	phosphoglycerate kinase	45000	-	-	Chlamydomonas reinhardtii	A8JC04	738628
2.7.2.3	phosphoglycerate kinase	45000	-	2 * 45000, SDS-PAGE; 2 * 45000, SDS-PAGE	Methanothermus fervidus	-	642281
2.7.2.3	phosphoglycerate kinase	45000	-	2 * 45000, SDS-PAGE; 2 * 45000, SDS-PAGE	Methanothermus fervidus	P20971	642281
2.7.2.3	phosphoglycerate kinase	45000	-	gel filtration	Lactobacillus delbrueckii subsp. lactis	-	642303
2.7.2.3	phosphoglycerate kinase	45000	-	gel filtration	Phaeodactylum tricornutum	-	723744
