2.6.1.1	aspartate transaminase	40000	-	2 * 40000, isozymes AAT-2a, 2b and 3c, SDS-PAGE	Medicago sativa	-	639858
2.6.1.1	aspartate transaminase	40000	-	2 * 40000, SDS-PAGE	Eleusine coracana	-	639848
2.6.1.1	aspartate transaminase	40000	-	SDS-PAGE	Bubalus bubalis	-	721785
2.6.1.1	aspartate transaminase	41000	-	2 * 41000, cytosolic isozyme, SDS-PAGE	Rattus norvegicus	-	639829
2.6.1.1	aspartate transaminase	42000	-	2 * 42000, SDS-PAGE	Bacillus sp. (in: Bacteria)	-	639849
2.6.1.1	aspartate transaminase	42000	-	2 * 42000, SDS-PAGE	Megathyrsus maximus	-	639835
2.6.1.1	aspartate transaminase	42000	-	2 * 42000, SDS-PAGE	Phormidium lapideum	-	639874
2.6.1.1	aspartate transaminase	43000	-	2 * 43000, SDS-PAGE	Escherichia coli	-	639815, 639855
2.6.1.1	aspartate transaminase	43000	-	4 * 43000, SDS-PAGE	Methanothermobacter thermautotrophicus	-	639845
2.6.1.1	aspartate transaminase	43000	-	SDS-PAGE	Cupriavidus necator	-	718710
2.6.1.1	aspartate transaminase	43400	-	2 * 43400, mitochondrial isozyme, SDS-PAGE	Rattus norvegicus	-	639829
2.6.1.1	aspartate transaminase	43700	-	-	Triticum aestivum	B0FRH4	738026
2.6.1.1	aspartate transaminase	43700	-	-	Triticum aestivum	B5B1F8	738026
2.6.1.1	aspartate transaminase	43776	-	x * 43776, recombinant enzyme, DNA sequence determination and mass spectrometry	Pseudoalteromonas haloplanktis	-	639881
2.6.1.1	aspartate transaminase	44000	-	2 * 44000, mitochondria, SDS-PAGE	Cystobasidium minutum	-	639846
2.6.1.1	aspartate transaminase	44000	-	2 * 44000, mitochondria, SDS-PAGE	Trichomonas vaginalis	-	639814
2.6.1.1	aspartate transaminase	45000	-	2 * 45000, SDS-PAGE	Saccharomyces cerevisiae	-	639864
2.6.1.1	aspartate transaminase	45300	-	-	Triticum aestivum	B0FRH4	738026
2.6.1.1	aspartate transaminase	45300	-	-	Triticum aestivum	B5B1F8	738026
2.6.1.1	aspartate transaminase	45300	-	calculated from sequence of cDNA	Crassostrea gigas	-	673168
2.6.1.1	aspartate transaminase	45300	-	calculated from sequence of cDNA	Crassostrea gigas	Q4LDF8	673168
2.6.1.1	aspartate transaminase	45400	-	2 * 45400, mitochondrial isozyme, SDS-PAGE	Oryctolagus cuniculus	-	639828
2.6.1.1	aspartate transaminase	45705	-	x * 45705, calculated from sequence	Sulfolobus solfataricus	Q9UWM3	679614
2.6.1.1	aspartate transaminase	46000	-	2 * 46000, cytosol, SDS-PAGE	Cystobasidium minutum	-	639846
2.6.1.1	aspartate transaminase	46000	-	2 * 46000, cytosol, SDS-PAGE	Torulopsis candida	-	639846
2.6.1.1	aspartate transaminase	46300	-	2 * 46300, cytosolic isozyme	Oryctolagus cuniculus	-	639828
2.6.1.1	aspartate transaminase	46410	-	deduced from cDNA	Bubalus bubalis	-	721785
2.6.1.1	aspartate transaminase	46500	-	2 * 46500, SDS-PAGE	Bos taurus	-	639834
2.6.1.1	aspartate transaminase	48170	-	-	Staphylococcus aureus	-	671159
2.6.1.1	aspartate transaminase	49100	-	calculated from cDNA	Bacillus subtilis	Q939C9	722235
2.6.1.1	aspartate transaminase	50000	-	1 * 50000, SDS-PAGE	Hyalomma dromedarii	-	639883
2.6.1.1	aspartate transaminase	50000	-	1 * 50000, SDS-PAGE	Methanothermobacter thermautotrophicus	-	639860
2.6.1.1	aspartate transaminase	52000	-	isozyme AST II, gel filtration	Hyalomma dromedarii	-	639883
2.6.1.1	aspartate transaminase	52200	-	2 * 52200, isozyme AAT1, SDS-PAGE	Lupinus albus	-	639885
2.6.1.1	aspartate transaminase	52800	-	calculated from amino acid sequence	Arabidopsis thaliana	Q9SIE1	676511
2.6.1.1	aspartate transaminase	52800	-	calculated from amino acid sequence	Oryza sativa	-	676511
2.6.1.1	aspartate transaminase	52800	-	calculated from amino acid sequence	Pinus pinaster	Q5F4K8	676511
2.6.1.1	aspartate transaminase	53000	-	SDS-PAGE	Arabidopsis thaliana	Q9SIE1	676511
2.6.1.1	aspartate transaminase	53000	-	SDS-PAGE	Oryza sativa	-	676511
2.6.1.1	aspartate transaminase	53000	-	SDS-PAGE	Pinus pinaster	Q5F4K8	676511
2.6.1.1	aspartate transaminase	54800	-	2 * 54800, isozyme AAT2, SDS-PAGE	Lupinus albus	-	639885
2.6.1.1	aspartate transaminase	55000	-	SDS-PAGE	Bacillus subtilis	Q939C9	722235
2.6.1.1	aspartate transaminase	57000	-	gel filtration, gradient PAGE	Methanothermobacter thermautotrophicus	-	639860
2.6.1.1	aspartate transaminase	65000	-	2 * 65000, SDS-PAGE	Chlamydomonas reinhardtii	-	639859
2.6.1.1	aspartate transaminase	72400	-	gel filtration; gel filtration	Triticum aestivum	B0FRH4	738026
2.6.1.1	aspartate transaminase	72400	-	gel filtration; gel filtration	Triticum aestivum	B5B1F8	738026
2.6.1.1	aspartate transaminase	80000	-	gel filtration	Eleusine coracana	-	639848
2.6.1.1	aspartate transaminase	80000	-	isozymes AAT-2a, 2b and 2c, gel filtration	Medicago sativa	-	639858
2.6.1.1	aspartate transaminase	80000	-	meniscus depletion sedimentation equilibrium method	Pseudomonas putida	-	639826
2.6.1.1	aspartate transaminase	80000	84000	gel filtration, meniscus depletion sedimentation equilibrium method	Escherichia coli	-	639855
2.6.1.1	aspartate transaminase	84000	-	cytosolic isozyme, gel filtration	Rattus norvegicus	-	639829
2.6.1.1	aspartate transaminase	84000	-	meniscus depletion sedimentation equilibrium method	Escherichia coli	-	639815
2.6.1.1	aspartate transaminase	85000	-	gel filtration	Phormidium lapideum	-	639874
2.6.1.1	aspartate transaminase	86000	-	cytosolic isozyme, gel filtration	Ovis aries	-	639851
2.6.1.1	aspartate transaminase	86000	-	mitochondrial isozyme, gel filtration	Rattus norvegicus	-	639829
2.6.1.1	aspartate transaminase	87100	-	sedimentation equilibrium analysis	Ovis aries	-	639836
2.6.1.1	aspartate transaminase	88000	-	gel filtration; mitochondrial isozyme	Cystobasidium minutum	-	639846
2.6.1.1	aspartate transaminase	88000	-	isozyme AAT1, gel filtration	Lupinus albus	-	639885
2.6.1.1	aspartate transaminase	88900	-	cytosolic isozyme, sedimentation equilibrium	Ovis aries	-	639851
2.6.1.1	aspartate transaminase	90000	-	analytical ultracentrifugation	Bos taurus	-	639830
2.6.1.1	aspartate transaminase	90000	92000	gel filtration, sedimentation equilibrium analysis	Saccharomyces cerevisiae	-	639864
2.6.1.1	aspartate transaminase	91000	-	mitochondrial isozyme, sedimentation equilibrium analysis	Oryctolagus cuniculus	-	639828
2.6.1.1	aspartate transaminase	92000	-	isozyme AAT2, gel filtration	Lupinus albus	-	639885
2.6.1.1	aspartate transaminase	92000	-	isozymes A and B, PAGE, gel filtration	Leptosphaeria michotii	-	639833
2.6.1.1	aspartate transaminase	94000	-	cytosolic isozyme, sedimentation equilibrium analysis	Oryctolagus cuniculus	-	639828
2.6.1.1	aspartate transaminase	95000	-	cytosol, gel filtration	Torulopsis candida	-	639846
2.6.1.1	aspartate transaminase	96000	-	isozyme AAT-P2, gel filtration	Lupinus angustifolius	-	639863
2.6.1.1	aspartate transaminase	97000	98000	gel filtration, sedimentation equilibrium	Bacillus sp. (in: Bacteria)	-	639849
2.6.1.1	aspartate transaminase	100000	-	gel filtration	Bradyrhizobium japonicum	-	639832
2.6.1.1	aspartate transaminase	100000	-	gel filtration	Cystobasidium minutum	-	639846
2.6.1.1	aspartate transaminase	100000	-	gel filtration	Glycine max	-	639832
2.6.1.1	aspartate transaminase	100000	-	gel filtration	Megathyrsus maximus	-	639835
2.6.1.1	aspartate transaminase	100000	-	gel filtration	Trichomonas vaginalis	-	639814
2.6.1.1	aspartate transaminase	103000	-	gel filtration	Bos taurus	-	639830
2.6.1.1	aspartate transaminase	105000	-	gel filtration, isozyme AAT-P2	Lupinus angustifolius	-	639863
2.6.1.1	aspartate transaminase	111000	-	native PAGE	Daucus carota	-	639854
2.6.1.1	aspartate transaminase	112000	-	isozyme AAT1, native PAGE	Lupinus albus	-	639885
2.6.1.1	aspartate transaminase	120000	-	gel filtration	Pinus pinaster	Q5F4K8	676511
2.6.1.1	aspartate transaminase	130000	-	sedimentation equilibrium centrifugation	Avena sativa	-	639862
2.6.1.1	aspartate transaminase	136000	-	isozyme AAT2, native PAGE	Lupinus albus	-	639885
2.6.1.1	aspartate transaminase	138000	-	gel filtration	Chlamydomonas reinhardtii	-	639859
2.6.1.1	aspartate transaminase	162000	-	gel filtration	Methanococcus aeolicus	-	636660
2.6.1.1	aspartate transaminase	180000	-	gel filtration	Methanothermobacter thermautotrophicus	-	639845
