2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	30943	-	4 * 30943, SDS-PAGE	Pseudomonas aeruginosa	-	663272
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	31500	-	SDS-PAGE	Sphingomonas elodea	-	660765
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	32000	-	2 * 32000, SDS-PAGE, oligomerization detected after crosslinking	Xanthomonas campestris pv. campestris	Q4UVD0	702480
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	32600	-	-	Nostoc sp.	Q8YS18	738716
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	34000	-	-	Nostoc sp.	Q8YS18	738716
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	36000	-	monomer and different oligomers, gel filtration, x * 36000, SDS-PAGE, x * 35827.0, MALDI-TOF (calculated: 35938.8)	Mycobacterium tuberculosis	-	706591
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	36000	-	monomer and different oligomers, gel filtration, x * 36000, SDS-PAGE, x * 35827.0, MALDI-TOF (calculated: 35938.8)	Mycobacterium tuberculosis	O05576	706591
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	38000	-	4 * 38000, SDS-PAGE	Escherichia coli	-	643738
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	45000	-	gel filtration	Entamoeba histolytica	-	642813
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	48300	-	-	Giardia intestinalis	-	737765
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	48300	-	-	Giardia intestinalis	A8BJJ7	737765
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	50000	-	8 * 50000, SDS-PAGE, stacked tetrameric configuration	Oryctolagus cuniculus	-	643736
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	50000	-	gel filtration	Giardia intestinalis	-	737765
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	50000	-	gel filtration	Giardia intestinalis	A8BJJ7	737765
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	53000	-	gel filtration	Typha latifolia	-	643727
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	53000	-	x * 53000, SDS-PAGE	Solanum tuberosum	-	705362
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	53700	-	-	Larix gmelinii	-	739284
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	53700	-	-	Larix gmelinii	A0A068PCB8	739284
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	54000	-	gel filtration	Oryza sativa	-	643724
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	54500	-	1 * 54500, calculated and SDS-PAGE	Leishmania major	Q4QDU3	674571
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	54507	-	x * 54507, sequence calculation	Trypanosoma brucei	-	722346
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	54507	-	x * 54507, sequence calculation	Trypanosoma brucei	D3HTY9	722346
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	55000	-	1 * 55000, SDS-PAGE	Typha latifolia	-	643727
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	55000	-	8 * 55000, SDS-PAGE, human UGPase forms octamers through end-to-end and side-by-side interactions, structure, overview	Homo sapiens	Q16851	721537
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	55000	-	8 * 55000, SDS-PAGE, the C-terminal left-handed beta-helices are important for the formation of the yUGPase octamer	Saccharomyces cerevisiae	C7GP37	721537
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	55000	-	x * 55000, calculated	Bifidobacterium bifidum	M4M6L5	737498
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	59000	-	gel filtration	Leishmania major	Q4QDU3	674571
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	60000	-	8 * 60000, SDS-PAGE	Bos taurus	-	643736, 643748
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	72000	-	x * 72000, SDS-PAGE	Gracilaria chouae	A0A0S3X5N5	738481
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	72000	-	x * 72000, SDS-PAGE	Saccharina japonica	A0A0S3WYP3	738481
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	79000	-	1 * 79000, mutant enzyme N491P/L492E, SDS-PAGE, depolymerization of hUGPase, like in mutant N491P/L492E, results in monomers and higher enzymatic activity	Homo sapiens	Q16851	721537
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	130000	-	gel filtration	Escherichia coli	-	643738
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	130000	-	gel filtration	Pseudomonas aeruginosa	-	663272
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	270000	-	Golgi isozyme, gel filtration	Felis catus	-	643734
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	300000	-	-	Rattus norvegicus	-	643728
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	360000	-	cytosolic isozyme, gel filtration	Felis catus	-	643734
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	400000	-	sucrose density gradient centrifugation	Oryctolagus cuniculus	-	643736
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	450000	-	mammary gland	Rattus norvegicus	-	643748
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	480000	-	multimers of this 480000 MW species exist, ultracentrifugation studies; sucrose density gradient centrifugation	Bos taurus	-	643748
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	480000	-	sucrose density gradient centrifugation	Bos taurus	-	643736
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	500000	-	sucrose density gradient centrifugation	Bos taurus	-	643730
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	537000	-	non-denaturing PAGE	Neurospora crassa	-	643725
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	580000	-	sucrose density gradient sedimentation	Neurospora crassa	-	643725
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	1600000	-	gel filtration	Neurospora crassa	-	643725
2.7.7.9	UTP-glucose-1-phosphate uridylyltransferase	5000000	-	approximately	Mus musculus	-	643726
