2.7.6.1	ribose-phosphate diphosphokinase	30400	-	x * 30400, sedimentation equilibrium analysis of enzyme dissociated in 6 M guanidine hydrochloride	Salmonella enterica subsp. enterica serovar Typhimurium	-	642714
2.7.6.1	ribose-phosphate diphosphokinase	31000	-	5 * 31000, physical and electron microscopic studies	Salmonella enterica subsp. enterica serovar Typhimurium	-	642711
2.7.6.1	ribose-phosphate diphosphokinase	32000	-	recombinant enzyme, gel filtration	Pyrobaculum calidifontis	-	738194
2.7.6.1	ribose-phosphate diphosphokinase	32000	-	recombinant enzyme, gel filtration	Pyrobaculum calidifontis	A3MV85	738194
2.7.6.1	ribose-phosphate diphosphokinase	32229	-	4 * 32229, calculated from sequence	Methanocaldococcus jannaschii	Q58761	728136
2.7.6.1	ribose-phosphate diphosphokinase	33800	-	x * 33800, SDS-PAGE	Salmonella enterica subsp. enterica serovar Typhimurium	-	642714
2.7.6.1	ribose-phosphate diphosphokinase	34000	-	2 * 34000, SDS-PAGE	Sulfolobus solfataricus	-	729695
2.7.6.1	ribose-phosphate diphosphokinase	34000	-	2 * 34000, SDS-PAGE	Sulfolobus solfataricus	Q97Z86	729695
2.7.6.1	ribose-phosphate diphosphokinase	34000	-	x * 50000 + x * 34000 + x * 39000 + x * 41000, subunit of 34000 Da is the catalytic subunit	Bos taurus	-	489771
2.7.6.1	ribose-phosphate diphosphokinase	34497	-	6 * 34497, MALDI-TOF	Bacillus caldolyticus	-	661646
2.7.6.1	ribose-phosphate diphosphokinase	39000	-	x * 50000 + x * 34000 + x * 39000 + x * 41000, subunit of 34000 Da is the catalytic subunit	Bos taurus	-	489771
2.7.6.1	ribose-phosphate diphosphokinase	41000	-	x * 50000 + x * 34000 + x * 39000 + x * 41000, subunit of 34000 Da is the catalytic subunit	Bos taurus	-	489771
2.7.6.1	ribose-phosphate diphosphokinase	50000	-	x * 50000 + x * 34000 + x * 39000 + x * 41000, subunit of 34000 Da is the catalytic subunit	Bos taurus	-	489771
2.7.6.1	ribose-phosphate diphosphokinase	55000	-	gel filtration	Thermoplasma volcanium	-	722981
2.7.6.1	ribose-phosphate diphosphokinase	55000	-	gel filtration	Thermoplasma volcanium	Q97CA5	722981
2.7.6.1	ribose-phosphate diphosphokinase	57000	-	x * 57000, SDS-PAGE	Hevea brasiliensis	-	642735
2.7.6.1	ribose-phosphate diphosphokinase	147000	-	gel filtration	Methanocaldococcus jannaschii	Q58761	728136
2.7.6.1	ribose-phosphate diphosphokinase	160000	-	-	Salmonella enterica subsp. enterica serovar Typhimurium	-	642711
2.7.6.1	ribose-phosphate diphosphokinase	160000	-	ultracentrifugation	Salmonella enterica subsp. enterica serovar Typhimurium	-	642714
2.7.6.1	ribose-phosphate diphosphokinase	186000	-	gel filtration	Bacillus amyloliquefaciens	-	721377
2.7.6.1	ribose-phosphate diphosphokinase	186000	-	gel filtration	Bacillus amyloliquefaciens	E7EAU9	721377
2.7.6.1	ribose-phosphate diphosphokinase	200000	-	gel filtration	Hevea brasiliensis	-	642735
2.7.6.1	ribose-phosphate diphosphokinase	200000	340000	sucrose density gradient sedimentation	Salmonella enterica subsp. enterica serovar Typhimurium	-	642714
2.7.6.1	ribose-phosphate diphosphokinase	310000	-	gel filtration	Salmonella enterica subsp. enterica serovar Typhimurium	-	642714
2.7.6.1	ribose-phosphate diphosphokinase	540000	-	sucrose density gradient sedimentation	Salmonella enterica subsp. enterica serovar Typhimurium	-	642708
