2.4.2.14	amidophosphoribosyltransferase	54000	-	SDS-PAGE analysis of the recombinant AtGPRAT2 expressed in Escherichia coli	Arabidopsis thaliana	Q9SI61	694707
2.4.2.14	amidophosphoribosyltransferase	54000	-	SDS-PAGE analysis of the recombinant AtGPRAT2 expressed in Escherichia coli	Arabidopsis thaliana	Q9STG9	694707
2.4.2.14	amidophosphoribosyltransferase	54000	-	SDS-PAGE analysis of the recombinant AtGPRAT2 expressed in Escherichia coli	Arabidopsis thaliana	Q9T0J5	694707
2.4.2.14	amidophosphoribosyltransferase	55000	-	x * 55000, isoform PRAT3, SDS-PAGE	Phaseolus vulgaris	-	736969
2.4.2.14	amidophosphoribosyltransferase	56700	-	x * 56700, calculated	Eremothecium gossypii	-	657611
2.4.2.14	amidophosphoribosyltransferase	57000	-	3-4 * 57000, SDS-PAGE	Escherichia coli	-	489747
2.4.2.14	amidophosphoribosyltransferase	58000	-	x * 58000, SDS-PAGE	Gallus gallus	-	489762
2.4.2.14	amidophosphoribosyltransferase	110000	-	ligand-induced alteration of sedimentation coefficient and Stokes radius, gel filtration or sedimentation equilibrium centrifugation	Gallus gallus	-	489762
2.4.2.14	amidophosphoribosyltransferase	180000	-	mutant unstable enzyme, gel filtration	Schizosaccharomyces pombe	-	489761
2.4.2.14	amidophosphoribosyltransferase	194000	-	sedimentation equilibrium centrifugation	Escherichia coli	-	489747
2.4.2.14	amidophosphoribosyltransferase	200000	-	ligand-induced alteration of sedimentation coefficient and Stokes radius in the presence of phosphoribosyldiphosphate or phosphate, gel filtration and sedimentation equilibrium centrifugation	Gallus gallus	-	489762
2.4.2.14	amidophosphoribosyltransferase	224000	-	gel filtration	Escherichia coli	-	489747
2.4.2.14	amidophosphoribosyltransferase	360000	-	wild-type stable enzyme, gel filtration	Schizosaccharomyces pombe	-	489761
2.4.2.14	amidophosphoribosyltransferase	8000000	-	probably an aggregation of several purine synthetic activities, gel filtration	Glycine max	-	489760
